"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,60,38,43,42,41
Admitidas,50,38,43,41,39
No admitidas,10,0,0,1,2
