"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,48,42,41,28,30
Admitidas,46,36,41,28,30
No admitidas,2,6,0,0,0
