"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,38,43,53,47,41
Admitidas,36,42,53,43,35
No admitidas,2,1,0,4,6
