"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,30,22,24,18,9
Admitidas,29,22,23,18,9
No admitidas,1,0,1,0,0
