"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,19,7,8,7,11
Admitidas,18,7,8,7,11
No admitidas,1,0,0,0,0
