"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,44,37,38,27,39
Admitidas,40,36,37,27,39
No admitidas,4,1,1,0,0
