"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,55,40,19,34,17
Admitidas,48,38,19,34,17
No admitidas,7,2,0,0,0
