"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,66,53,71,55,75
Admitidas,50,42,37,37,37
No admitidas,16,11,34,18,38
