"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,111,115,91,81,72
Admitidas,106,111,91,81,72
No admitidas,5,4,0,0,0
