"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,45,54,25,40,40
Admitidas,42,48,25,40,37
No admitidas,3,6,0,0,3
