"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,43,23,50,38,28
Admitidas,43,22,50,38,28
No admitidas,0,1,0,0,0
