"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,52,29,47,33,24
Admitidas,48,29,40,31,23
No admitidas,4,0,7,2,1
