"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,38,40,29,17,38
Admitidas,35,40,29,16,36
No admitidas,3,0,0,1,2
