"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,48,38,26,24,16
Admitidas,47,38,25,24,15
No admitidas,1,0,1,0,1
