"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,42,40,43,60,59
Admitidas,41,40,42,57,56
No admitidas,1,0,1,3,3
