"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas en el centro,142,149,123,107,104
Admitidas (presentadas en el centro),101,116,106,96,90
Admitidas (presentadas en otro centro),0,4,4,0,1
No admitidas (presentadas en el centro),45,29,13,11,13
