"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,124,87,78,74,70
Admitidas,80,73,57,58,57
No admitidas,44,14,21,16,13
