"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,74,53,82,70,54
Admitidas,72,52,71,52,49
No admitidas,2,1,11,18,5
