"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,13,14,12,10,8
Admitidas,13,14,12,8,7
No admitidas,0,0,0,2,1
