"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,41,29,26,22,15
Admitidas,37,28,25,22,15
No admitidas,4,1,1,0,0
