"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,135,136,107,116,117
Admitidas,123,125,83,111,99
No admitidas,12,11,24,5,18
