"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,52,34,39,41,23
Admitidas,51,34,37,39,19
No admitidas,1,0,2,2,4
