"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,163,124,154,222,248
Admitidas,129,63,110,111,93
No admitidas,34,61,44,111,155
