"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,47,43,32,46,44
Admitidas,43,43,32,40,37
No admitidas,4,0,0,6,7
