"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,56,43,38,50,31
Admitidas,51,43,38,39,29
No admitidas,5,0,0,11,2
