"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,18,6,13,13,9
Admitidas,17,6,13,13,9
No admitidas,1,0,0,0,0
