"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,65,51,47,36,33
Admitidas,49,51,42,32,33
No admitidas,16,0,5,4,0
