"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,85,61,51,52,46
Admitidas,81,60,39,39,37
No admitidas,4,1,12,13,9
