"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,43,44,45,46,52
Admitidas,42,44,43,40,39
No admitidas,1,0,2,6,13
