"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,38,39,34,34,13
Admitidas,36,23,32,30,13
No admitidas,2,16,2,4,0
