"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,87,65,64,71,63
Admitidas,81,65,63,48,62
No admitidas,6,0,1,23,1
