"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,51,75,54,56,60
Admitidas,50,75,54,53,58
No admitidas,1,0,0,3,2
