"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,53,38,43,51,31
Admitidas,27,24,24,20,16
No admitidas,26,14,19,31,15
