"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,79,85,95,101,89
Admitidas,76,73,80,88,75
No admitidas,3,12,15,13,14
