"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,48,68,51,41,46
Admitidas,48,68,51,36,41
No admitidas,0,0,0,5,5
