"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,45,47,42,40,34
Admitidas,44,47,42,40,30
No admitidas,1,0,0,0,4
