"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,47,44,23,28,32
Admitidas,46,44,23,28,32
No admitidas,1,0,0,0,0
