"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,19,11,9,8,6
Admitidas,18,11,9,8,6
No admitidas,1,0,0,0,0
