"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,51,50,34,43,37
Admitidas,49,50,34,42,37
No admitidas,2,0,0,1,0
