"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,70,58,57,59,55
Admitidas,70,58,57,56,42
No admitidas,0,0,0,3,13
