"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas en el centro,168,169,135,175,155
Admitidas (presentadas en el centro),124,128,117,132,129
Admitidas (presentadas en otro centro),0,1,1,0,1
No admitidas (presentadas en el centro),47,40,17,43,25
