"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,49,55,34,25,26
Admitidas,42,53,34,25,26
No admitidas,7,2,0,0,0
