"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,61,60,46,36,37
Admitidas,60,59,46,36,34
No admitidas,1,1,0,0,3
