"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,57,55,67,60,70
Admitidas,57,52,61,57,59
No admitidas,0,3,6,3,11
