"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,44,53,21,40,38
Admitidas,44,45,21,36,37
No admitidas,0,8,0,4,1
