"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,39,33,36,49,43
Admitidas,33,33,36,48,26
No admitidas,6,0,0,1,17
