"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,55,50,45,32,43
Admitidas,51,43,43,32,39
No admitidas,4,7,2,0,4
