"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas en el centro,67,96,89,83,88
Admitidas (presentadas en el centro),50,69,65,76,83
Admitidas (presentadas en otro centro),0,0,0,0,2
No admitidas (presentadas en el centro),18,27,24,7,3
