"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,38,39,46,40,30
Admitidas,36,32,40,34,29
No admitidas,2,7,6,6,1
