"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,18,20,18,8,12
Admitidas,18,20,18,7,5
No admitidas,0,0,0,1,7
