"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,37,32,53,37,45
Admitidas,37,32,50,35,41
No admitidas,0,0,3,2,4
