"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,53,42,39,45,25
Admitidas,49,39,39,43,24
No admitidas,4,3,0,2,1
