"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,49,47,30,31,27
Admitidas,47,44,30,31,27
No admitidas,2,3,0,0,0
