"PROCESO DE ADMISIÓN (solicitudes presentadas, admitidas, no admitidas)",2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Presentadas,73,55,55,77,46
Admitidas,73,55,53,74,34
No admitidas,0,0,2,3,12
