CODIGO,URL,ERROR_MESSAGE
28004436,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28004436,No hay resultados académicos almacenados en el sistema
28018423,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28018423,No hay resultados académicos almacenados en el sistema
28021355,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28021355,No hay resultados académicos almacenados en el sistema
28030113,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28030113,No hay resultados académicos almacenados en el sistema
28033311,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033311,No hay resultados académicos almacenados en el sistema
28033333,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28033333,No hay resultados académicos almacenados en el sistema
28034167,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28034167,No hay resultados académicos almacenados en el sistema
28034179,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28034179,No hay resultados académicos almacenados en el sistema
28034180,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28034180,No hay resultados académicos almacenados en el sistema
28034301,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28034301,No hay resultados académicos almacenados en el sistema
28034325,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28034325,No hay resultados académicos almacenados en el sistema
28034404,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28034404,No hay resultados académicos almacenados en el sistema
28034416,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28034416,No hay resultados académicos almacenados en el sistema
28034428,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28034428,No hay resultados académicos almacenados en el sistema
28034431,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28034431,No hay resultados académicos almacenados en el sistema
28036656,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28036656,No hay resultados académicos almacenados en el sistema
28036760,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28036760,No hay resultados académicos almacenados en el sistema
28036772,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28036772,No hay resultados académicos almacenados en el sistema
28036826,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28036826,No hay resultados académicos almacenados en el sistema
28036930,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28036930,No hay resultados académicos almacenados en el sistema
28037821,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28037821,No hay resultados académicos almacenados en el sistema
28037855,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28037855,No hay resultados académicos almacenados en el sistema
28037934,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28037934,No hay resultados académicos almacenados en el sistema
28038631,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28038631,No hay resultados académicos almacenados en el sistema
28038641,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28038641,No hay resultados académicos almacenados en el sistema
28038665,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28038665,No hay resultados académicos almacenados en el sistema
28038951,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28038951,No hay resultados académicos almacenados en el sistema
28039396,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039396,No hay resultados académicos almacenados en el sistema
28039441,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039441,No hay resultados académicos almacenados en el sistema
28039712,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039712,No hay resultados académicos almacenados en el sistema
28039906,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039906,No hay resultados académicos almacenados en el sistema
28039918,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039918,No hay resultados académicos almacenados en el sistema
28039921,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039921,No hay resultados académicos almacenados en el sistema
28039931,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039931,No hay resultados académicos almacenados en el sistema
28040106,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040106,"tablaDatos.grafica1: Message: 
Stacktrace:
0   chromedriver                        0x0000000104584c20 cxxbridge1$str$ptr + 2747652
1   chromedriver                        0x000000010457cb20 cxxbridge1$str$ptr + 2714628
2   chromedriver                        0x00000001040c50c8 cxxbridge1$string$len + 90536
3   chromedriver                        0x000000010410c618 cxxbridge1$string$len + 382712
4   chromedriver                        0x000000010414d99c cxxbridge1$string$len + 649852
5   chromedriver                        0x0000000104100934 cxxbridge1$string$len + 334356
6   chromedriver                        0x000000010454788c cxxbridge1$str$ptr + 2496880
7   chromedriver                        0x000000010454aab8 cxxbridge1$str$ptr + 2509724
8   chromedriver                        0x0000000104528510 cxxbridge1$str$ptr + 2369012
9   chromedriver                        0x000000010454b360 cxxbridge1$str$ptr + 2511940
10  chromedriver                        0x0000000104519610 cxxbridge1$str$ptr + 2307828
11  chromedriver                        0x000000010456b230 cxxbridge1$str$ptr + 2642708
12  chromedriver                        0x000000010456b3bc cxxbridge1$str$ptr + 2643104
13  chromedriver                        0x000000010457c76c cxxbridge1$str$ptr + 2713680
14  libsystem_pthread.dylib             0x0000000183affc0c _pthread_start + 136
15  libsystem_pthread.dylib             0x0000000183afab80 thread_start + 8
"
28040246,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040246,No hay resultados académicos almacenados en el sistema
28040283,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040283,No hay resultados académicos almacenados en el sistema
28040301,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040301,No hay resultados académicos almacenados en el sistema
28040313,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040313,No hay resultados académicos almacenados en el sistema
28040325,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040325,No hay resultados académicos almacenados en el sistema
28040337,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040337,No hay resultados académicos almacenados en el sistema
28041081,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041081,No hay resultados académicos almacenados en el sistema
28041147,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041147,"Message: invalid session id: session deleted as the browser has closed the connection
from disconnected: Unable to receive message from renderer
  (Session info: chrome=139.0.7258.139); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
0   chromedriver                        0x0000000104584c20 cxxbridge1$str$ptr + 2747652
1   chromedriver                        0x000000010457cb20 cxxbridge1$str$ptr + 2714628
2   chromedriver                        0x00000001040c50c8 cxxbridge1$string$len + 90536
3   chromedriver                        0x00000001040aff4c cxxbridge1$string$len + 4140
4   chromedriver                        0x00000001040afcc4 cxxbridge1$string$len + 3492
5   chromedriver                        0x00000001040aece0 chromedriver + 208096
6   chromedriver                        0x00000001040d1088 cxxbridge1$string$len + 139624
7   chromedriver                        0x000000010414dca0 cxxbridge1$string$len + 650624
8   chromedriver                        0x0000000104100934 cxxbridge1$string$len + 334356
9   chromedriver                        0x000000010454788c cxxbridge1$str$ptr + 2496880
10  chromedriver                        0x000000010454aab8 cxxbridge1$str$ptr + 2509724
11  chromedriver                        0x0000000104528510 cxxbridge1$str$ptr + 2369012
12  chromedriver                        0x000000010454b360 cxxbridge1$str$ptr + 2511940
13  chromedriver                        0x0000000104519610 cxxbridge1$str$ptr + 2307828
14  chromedriver                        0x000000010456b230 cxxbridge1$str$ptr + 2642708
15  chromedriver                        0x000000010456b3bc cxxbridge1$str$ptr + 2643104
16  chromedriver                        0x000000010457c76c cxxbridge1$str$ptr + 2713680
17  libsystem_pthread.dylib             0x0000000183affc0c _pthread_start + 136
18  libsystem_pthread.dylib             0x0000000183afab80 thread_start + 8
"
28041159,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041159,"Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
0   chromedriver                        0x0000000104584c20 cxxbridge1$str$ptr + 2747652
1   chromedriver                        0x000000010457cb20 cxxbridge1$str$ptr + 2714628
2   chromedriver                        0x00000001040c4f3c cxxbridge1$string$len + 90140
3   chromedriver                        0x00000001040ffdf8 cxxbridge1$string$len + 331480
4   chromedriver                        0x00000001041283e4 cxxbridge1$string$len + 496836
5   chromedriver                        0x00000001041276ec cxxbridge1$string$len + 493516
6   chromedriver                        0x000000010409419c chromedriver + 98716
7   chromedriver                        0x000000010454788c cxxbridge1$str$ptr + 2496880
8   chromedriver                        0x000000010454aab8 cxxbridge1$str$ptr + 2509724
9   chromedriver                        0x0000000104528510 cxxbridge1$str$ptr + 2369012
10  chromedriver                        0x000000010454b360 cxxbridge1$str$ptr + 2511940
11  chromedriver                        0x0000000104519610 cxxbridge1$str$ptr + 2307828
12  chromedriver                        0x0000000104092434 chromedriver + 91188
13  dyld                                0x000000018375eb98 start + 6076
"
28041160,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041160,"Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
0   chromedriver                        0x0000000104584c20 cxxbridge1$str$ptr + 2747652
1   chromedriver                        0x000000010457cb20 cxxbridge1$str$ptr + 2714628
2   chromedriver                        0x00000001040c4f3c cxxbridge1$string$len + 90140
3   chromedriver                        0x00000001040ffdf8 cxxbridge1$string$len + 331480
4   chromedriver                        0x00000001041283e4 cxxbridge1$string$len + 496836
5   chromedriver                        0x00000001041276ec cxxbridge1$string$len + 493516
6   chromedriver                        0x000000010409419c chromedriver + 98716
7   chromedriver                        0x000000010454788c cxxbridge1$str$ptr + 2496880
8   chromedriver                        0x000000010454aab8 cxxbridge1$str$ptr + 2509724
9   chromedriver                        0x0000000104528510 cxxbridge1$str$ptr + 2369012
10  chromedriver                        0x000000010454b360 cxxbridge1$str$ptr + 2511940
11  chromedriver                        0x0000000104519610 cxxbridge1$str$ptr + 2307828
12  chromedriver                        0x0000000104092434 chromedriver + 91188
13  dyld                                0x000000018375eb98 start + 6076
"
