NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,88,85,93,90,95
Educación Básica Obligatoria,58,59,69,64,64
Educación Infantil Especial,14,12,15,16,14
Programa Formación Transición Vida Adulta,16,14,9,10,17
