NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,455,422,483,490,484
Infantil I Ciclo,0,0,38,41,41
Infantil II Ciclo,129,118,130,125,122
Primaria,326,304,315,324,321
