NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,356,317,307,335,324
Infantil I Ciclo,0,0,0,35,38
Infantil II Ciclo,76,75,70,66,63
Primaria,280,242,237,234,223
