NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,714,774,853,863,882
ESO,556,595,677,683,684
Bachillerato,119,146,139,144,164
FPB,39,33,37,36,34
