NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,702,747,798,777,778
ESO,461,466,487,461,448
Bachillerato,213,218,218,208,200
FP GM,0,30,46,48,55
FP GS,0,0,13,27,43
FPB,28,33,34,33,32
