NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,250,311,359,436,429
FP GM,145,180,196,228,237
FP GS,0,0,12,29,45
FPB,105,131,151,179,147
