NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,374,390,446,465,467
ESO,282,296,319,306,285
Bachillerato,48,55,69,72,82
FP GM,44,39,58,87,100
