NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,477,457,438,435,480
Infantil II Ciclo,143,134,134,129,120
Primaria,334,323,304,306,307
ESO,0,0,0,0,53
