NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,895,887,937,1003,1052
ESO,646,660,694,694,723
Bachillerato,200,167,162,189,189
FP GM,18,25,26,30,32
FP GS,0,0,14,35,36
FPB,31,35,41,55,72
